symbol,lastClose,marketCap,companyName,exchange,c,o,vwap
NWL,5.81,2426837007.864636,NEWELL BRANDS INC,NASDAQ,5.81,5.81,5.81
STKL,6.26,1040595371.3317667,SUNOPTA INC,NASDAQ,6.26,6.43,6.26
MMI,31.62,1232448788.2413254,MARCUS & MILLICHAP INC,NYSE,31.62,31.62,31.62
CNXN,66.02,1676725691.1587865,PC CONNECTION INC,NASDAQ,66.02,66.95,66.02
QRVO,88.23,8192326988.759191,QORVO INC,NASDAQ,88.23,89.08,88.23
ARCVF,47.047,3801090073.0,ARCADIS NV,OTC,47.047,47.047,47.047
MAX,10.34,697636448.1809702,MEDIAALPHA INC-CLASS A,NYSE,10.34,10.72,10.34
OMI,8.12,622106824.4492754,OWENS & MINOR INC,NYSE,8.12,8.13,8.12
TWO,10.28,1082901203.0,TWO HARBORS INVESTMENT CORP,NYSE,10.28,10.29,10.28
GT,11.19,3197018939.9344983,GOODYEAR TIRE & RUBBER CO,NASDAQ,11.19,11.38,11.19
EPR.PRE,32.2,4547374640.0,EPR PROPERTIES - EPR 9 PERP,NYSE,32.2,32.13,32.2
ESGRO,19.21,5038270000.0,ENSTAR GROUP LTD - ESGR 7 PERP,NASDAQ,19.21,19.45,19.21
GARPY,19.0,3173018311.0,GOLDEN AGRI-RESOURCES-UN ADR,OTC,19.0,19.0,19.0
INBX,21.77,315140433.27597713,INHIBRX BIOSCIENCES INC,NASDAQ,21.77,20.79,21.77
SMG,69.31,4000228458.3908663,SCOTTS MIRACLE-GRO CO,NYSE,69.31,68.59,69.31
OTLY,13.09,397144468.0,OATLY GROUP AB,NASDAQ,13.09,13.27,13.09
FSK,21.78,6099847036.36591,FS KKR CAPITAL CORP,NYSE,21.78,21.51,21.78
RCUS,9.33,987908346.8113208,ARCUS BIOSCIENCES INC,NYSE,9.33,9.38,9.33
VVX,48.53,1537648532.198914,V2X INC,NYSE,48.53,49.69,48.53
TGI,25.9,2012820446.2543485,TRIUMPH GROUP INC,NYSE,25.9,25.9,25.9
TIAIY,5.3,9000006647.0,TELECOM ITALIA SPA-SPON ADR,OTC,5.3,5.3,5.3
SNCY,12.93,687975411.2538975,SUN COUNTRY AIRLINES HOLDING,NASDAQ,12.93,13.3,12.93
FSUN,37.43,1041803441.502396,FIRSTSUN CAPITAL BANCORP,NASDAQ,37.43,37.3,37.43
ETB,14.55,425640000.0,EATON VANCE T/M BUY-WRT INC,NYSE,14.55,14.5,14.55
SOUL,10.05,335000000.0,SOULPOWER ACQUISITION CO-A,NYSE,10.05,10.04,10.05
PRTA,6.4,344492685.0532725,PROTHENA CORP PLC,NASDAQ,6.4,6.47,6.4
COFAF,18.39,2461601568.0,COFACE SA,OTC,18.39,18.39,18.39
MLP,17.35,342517717.30726874,MAUI LAND & PINEAPPLE CO,NYSE,17.35,18.13,17.35
FTK,13.28,396435551.73751783,FLOTEK INDUSTRIES INC,NYSE,13.28,13.78,13.28
WTFCM,24.9901,8826102523.23918,WINTRUST FINANCIAL CORP - WTFC 6 1/2 PERP,NASDAQ,24.9901,24.9933,24.9901
BOE,11.43,656940000.0,BLACKROCK ENH GLBL DVD TR,NYSE,11.43,11.47,11.43
FUN,29.72,3004728723.871132,SIX FLAGS ENTERTAINMENT CORP,NYSE,29.72,31.0,29.72
CPZ,16.32,319810000.0,CALAMOS LNG/SHRT EQTY & DYN,NASDAQ,16.32,16.32,16.32
TNET,68.71,3325506299.040449,TRINET GROUP INC,NYSE,68.71,70.88,68.71
CHY,11.0,874700000.0,CALAMOS CONVERT & HIGH INC,NASDAQ,11.0,11.05,11.0
CMGMF,7.76,1509402996.0,CHEMRING GROUP PLC,OTC,7.76,7.76,7.76
FFC,16.49,797340000.0,FLAHERTY & CRUMRINE PREF,NYSE,16.49,16.55,16.49
PARAA,23.03,9011654442.462803,PARAMOUNT GLOBAL-CLASS A,NASDAQ,23.03,22.95,23.03
BRLAF,5.191,3517060704.0,BRITISH LAND CO PLC,OTC,5.191,5.191,5.191
AACIU,10.172,618925256.1450381,ARMADA ACQUISITION CORP II,NASDAQ,10.172,10.172,10.172
BCKIY,14.85,5389848326.0,BABCOCK INTL GROUP-UNSP ADR,OTC,14.85,14.72,14.85
LKFN,65.04,1662220948.252055,LAKELAND FINANCIAL CORP,NASDAQ,65.04,65.21,65.04
CARG,34.3,3390439394.7577853,CARGURUS INC,NASDAQ,34.3,34.42,34.3
MATV,7.61,415756538.7769029,MATIV HOLDINGS INC,NYSE,7.61,7.51,7.61
GEL,17.08,2091690612.6613085,GENESIS ENERGY L.P.,NYSE,17.08,17.4,17.08
ETSY,57.87,6034814201.525447,ETSY INC,NASDAQ,57.87,58.01,57.87
FQVTY,11.57,1081837690.0,FEVERTREE DRINKS PLC-UNS ADR,OTC,11.57,11.57,11.57
AMTB,19.73,825284551.3306655,AMERANT BANCORP INC,NYSE,19.73,19.74,19.73
CRNC,9.33,403597763.9079755,CERENCE INC,NASDAQ,9.33,9.62,9.33
HBM,10.48,5818380387.0,HUDBAY MINERALS INC,NYSE,10.48,10.65,10.48
CORZ,12.51,3799214321.4559937,CORE SCIENTIFIC INC,NASDAQ,12.51,13.02,12.51
RNP,22.98,1087970000.0,COHEN & STEERS REIT AND PREF,NYSE,22.98,22.84,22.98
PEB.PRE,18.05,1318592147.0,PEBBLEBROOK HOTEL TRUST - PEB 6 3/8 PERP,NYSE,18.05,17.88,18.05
CMPO,14.21,1453936665.091346,COMPOSECURE INC-A,NASDAQ,14.21,14.56,14.21
SRPT,18.17,1785693701.8615265,SAREPTA THERAPEUTICS INC,NASDAQ,18.17,18.955,18.17
TWI,10.22,651056981.5362597,TITAN INTERNATIONAL INC,NYSE,10.22,10.36,10.22
CNSRF,11.45,7410627336.0,COINSHARES INTERNATIONAL LTD,OTC,11.45,11.45,11.45
GRKZF,21.96,7243145573.0,OPAP SA,OTC,21.96,21.96,21.96
TMC,6.57,2609310310.449635,TMC THE METALS CO INC,NASDAQ,6.57,6.75,6.57
FNCSF,5.141,417790000.0,NORTH AMERICAN FINANCIAL,OTC,5.141,5.141,5.141
CWYUF,18.79,3696770000.0,SMARTCENTRES REAL ESTATE INV,OTC,18.79,18.57,18.79
HGV,48.53,4448553332.141963,HILTON GRAND VACATIONS INC,NYSE,48.53,47.53,48.53
AACT.U,12.18,702726308.307149,ARES ACQUISITION CORP II,NYSE,12.18,12.18,12.18
MP,45.11,7373513565.339599,MP MATERIALS CORP,NYSE,45.11,45.53,45.11
GIII,23.97,1038040333.8252631,G-III APPAREL GROUP LTD,NASDAQ,23.97,23.78,23.97
CFFN,6.23,827349330.3291339,CAPITOL FEDERAL FINANCIAL IN,NASDAQ,6.23,6.29,6.23
CLDT,7.34,362483448.0,CHATHAM LODGING TRUST,NYSE,7.34,7.33,7.34
TXNM,56.34,5220426624.36047,TXNM ENERGY INC,NYSE,56.34,56.25,56.34
LNXSF,30.3,2331350258.0,LANXESS AG,OTC,30.3,30.3,30.3
SMLR,45.53,627786115.4539919,SEMLER SCIENTIFIC INC,NASDAQ,45.53,46.05,45.53
CHRRF,16.91,588367981.0,CHORUS AVIATION INC,OTC,16.91,16.89,16.91
HOMB,29.35,5795566293.705883,HOME BANCSHARES INC,NYSE,29.35,29.49,29.35
MFAO,25.19,973149090.0,MFA FINANCIAL INC - MFA 9 08/15/29,NYSE,25.19,25.3,25.19
IPI,35.1,467419659.0059812,INTREPID POTASH INC,NYSE,35.1,35.07,35.1
ISMAY,22.49,6662317039.0,INDRA SISTEMAS SA-UNSP ADR,OTC,22.49,23.05,22.49
JBGS,18.45,1339792197.0,JBG SMITH PROPERTIES,NYSE,18.45,18.46,18.45
EVH,11.18,1312529830.7016919,EVOLENT HEALTH INC - A,NYSE,11.18,11.03,11.18
OMDA,17.67,985002487.8,OMADA HEALTH INC,NASDAQ,17.67,17.84,17.67
TRIP,18.0,2356057799.008811,TRIPADVISOR INC,NASDAQ,18.0,18.0,18.0
INRE,12.25,442440000.0,INLAND REAL ESTATE INCOME TR,OTC,12.25,12.25,12.25
GBDC,15.2,4049092082.0675936,GOLUB CAPITAL BDC INC,NASDAQ,15.2,15.07,15.2
OFG,44.67,2006268611.831882,OFG BANCORP,NYSE,44.67,44.43,44.67
OERLY,9.62,1257718983.0,OC OERLIKON CORP-UNSP ADR,OTC,9.62,9.62,9.62
FG,30.76,4145296293.670116,F&G ANNUITIES & LIFE INC,NYSE,30.76,30.56,30.76
BKE,47.35,2422282246.3648906,BUCKLE INC/THE,NYSE,47.35,46.77,47.35
CTXAY,33.99,6167257980.0,AMPOL LTD-UNSPONSORED ADR,OTC,33.99,33.98,33.99
TIGO,37.89,6520729078.221155,MILLICOM INTL CELLULAR S.A.,NASDAQ,37.89,37.57,37.89
PDLB,14.02,336266908.6657401,PONCE FINANCIAL GROUP INC,NASDAQ,14.02,14.26,14.02
PB,73.81,7032837931.638069,PROSPERITY BANCSHARES INC,NYSE,73.81,74.43,73.81
SIBN,17.2,732969723.3013843,SI-BONE INC,NASDAQ,17.2,18.58,17.2
FFIN,36.73,5254237628.876069,FIRST FINL BANKSHARES INC,NASDAQ,36.73,37.07,36.73
PDM,7.61,954209406.0,PIEDMONT REALTY TRUST INC,NYSE,7.61,7.57,7.61
ORAAF,27.966,2835096843.0,AURA MINERALS INC,OTC,27.966,28.3093,27.966
DRDB,10.26,314640003.42,ROMAN DBDR ACQUISITION CORP,NASDAQ,10.26,10.27,10.26
OCDDY,6.31,2001051135.0,OCADO GROUP PLC - SP ADR,OTC,6.31,6.36,6.31
ETW,8.7,944800000.0,EATON VANCE T/M GLBL BUY-WR,NYSE,8.7,8.71,8.7
GOOD,14.0,656507178.0,GLADSTONE COMMERCIAL CORP,NASDAQ,14.0,14.02,14.0
KPLUF,18.04,2835153083.0,K+S AG-REG,OTC,18.04,18.04,18.04
NSA.PRB,21.435,4331350545.0,NATIONAL STORAGE AFFILIA - NSA 6 PERP,NYSE,21.435,21.52,21.435
RMSYF,25.18,8711354074.0,RAMSAY HEALTH CARE LTD,OTC,25.18,25.18,25.18
HBIA,77.0,686717225.9141915,HILLS BANCORP,OTC,77.0,75.0,77.0
BRX,25.85,7835139961.0,BRIXMOR PROPERTY GROUP INC,NYSE,25.85,25.37,25.85
SLM,33.41,7011305686.804212,SLM CORP,NASDAQ,33.41,33.75,33.41
GLPG,30.3,1714641839.0,GALAPAGOS NV-SPON ADR,NASDAQ,30.3,30.49,30.3
LION,7.0,2000028738.869863,LIONSGATE STUDIOS CORP,NYSE,7.0,5.76,7.0
ARCAY,49.952,3801090073.0,ARCADIS NV - NY REG,OTC,49.952,49.952,49.952
CGCTU,10.16,345690000.0,CARTESIAN GROWTH CORP III,NASDAQ,10.16,10.16,10.16
PARA,12.75,9011654442.462803,PARAMOUNT GLOBAL-CLASS B,NASDAQ,12.75,12.69,12.75
CIVB,21.43,332573720.69621277,CIVISTA BANCSHARES INC,NASDAQ,21.43,22.13,21.43
CWH,18.3,1867248752.9792888,CAMPING WORLD HOLDINGS INC-A,NYSE,18.3,18.6,18.3
MYGN,5.34,492227227.64727277,MYRIAD GENETICS INC,NASDAQ,5.34,5.45,5.34
RQI,12.39,1665610000.0,COHEN & STEERS QUAL INC RLTY,NYSE,12.39,12.37,12.39
CMRE,9.48,1137234921.1659575,COSTAMARE INC,NYSE,9.48,9.36,9.48
PEGRF,6.893,2316071112.0,PENNON GROUP PLC,OTC,6.893,6.625,6.893
JKS,24.41,1220507244.0,JINKOSOLAR HOLDING CO-ADR,NYSE,24.41,24.3,24.41
NMAX,14.37,1852131669.709677,NEWSMAX INC,NYSE,14.37,14.74,14.37
YALA,7.41,1180786034.0,YALLA GROUP LTD,NYSE,7.41,7.44,7.41
TOWN,35.39,2659649601.440056,TOWNE BANK,NASDAQ,35.39,35.67,35.39
RCS,7.08,330770000.0,PIMCO STRATEGIC INCOME FUND,NYSE,7.08,7.05,7.08
CLW,29.93,486530913.57761496,CLEARWATER PAPER CORP,NYSE,29.93,29.57,29.93
MUR,26.44,3773412645.357743,MURPHY OIL CORP,NYSE,26.44,26.21,26.44
UTG,36.18,3195350000.0,REAVES UTILITY INCOME FUND,AMEX,36.18,35.91,36.18
STAA,17.38,860764125.4452554,STAAR SURGICAL CO,NASDAQ,17.38,17.67,17.38
JBSS,67.38,792306154.6888953,JOHN B. SANFILIPPO & SON INC,NASDAQ,67.38,66.99,67.38
DAC,90.02,1648235012.5497642,DANAOS CORP,NYSE,90.02,88.99,90.02
ESGRP,20.48,5038270000.0,ENSTAR GROUP LTD - ESGR 7 PERP,NASDAQ,20.48,20.15,20.48
NL,6.48,316533313.8947369,NL INDUSTRIES,NYSE,6.48,6.77,6.48
SPXX,17.87,320950000.0,NUVEEN S&P 500 DYNAM OVERWR,NYSE,17.87,17.88,17.87
MGNI,22.57,3184865559.606397,MAGNITE INC,NASDAQ,22.57,23.04,22.57
CRD.A,10.75,515565164.31705076,CRAWFORD & COMPANY -CL A,NYSE,10.75,10.89,10.75
BNED,11.15,379700408.1086956,BARNES & NOBLE EDUCATION INC,NYSE,11.15,11.42,11.15
HROW,34.93,1281915471.3490593,HARROW INC,NASDAQ,34.93,32.57,34.93
CHSCM,24.06,341528533.0,CHS INC - CHSINC 6 3/4 PERP,NASDAQ,24.06,24.1,24.06
AUR,5.23,9251215775.60595,AURORA INNOVATION INC,NASDAQ,5.23,5.33,5.23
GAINZ,23.43,520588437.02760065,GLADSTONE INVESTMENT COR - GAIN 4 7/8 11/01/28,NASDAQ,23.43,23.43,23.43
GMED,57.12,7732869464.188234,GLOBUS MEDICAL INC - A,NYSE,57.12,57.09,57.12
SFFLY,5.8,4658281131.0,SCHAEFFLER AG-UNSP ADR,OTC,5.8,5.7,5.8
SWGAY,8.52,7256393295.0,SWATCH GROUP AG/THE-UNSP ADR,OTC,8.52,8.49,8.52
ARI,9.95,1397775012.0,APOLLO COMMERCIAL REAL ESTAT,NYSE,9.95,10.0,9.95
AEXAY,5.2,546321261.0,ATOS ORIGIN SA-UNSP ADR,OTC,5.2,5.2,5.2
ATLCL,24.5999,842077144.7061316,ATLANTICUS HOLDINGS CORP - ATLC 6 1/8 11/30/26,NASDAQ,24.5999,24.405,24.5999
KBR,46.43,6023645593.390539,KBR INC,NYSE,46.43,47.06,46.43
TGLS,74.45,3498295985.232362,TECNOGLASS INC,NYSE,74.45,76.13,74.45
CHA,27.55,5216487945.0,CHAGEE HOLDINGS LTD-ADR,NASDAQ,27.55,28.0,27.55
SUUIF,5.91,1856042480.0,SUPERIOR PLUS CORP,OTC,5.91,5.91,5.91
PAMT,14.21,309680774.4463315,PAMT CORP,NASDAQ,14.21,14.43,14.21
CNO.PRA,18.5199,3601806766.95398,CNO FINANCIAL GROUP INC - CNO 5 1/8 11/25/60,NYSE,18.5199,18.42,18.5199
PSO,14.34,6807955870.0,PEARSON PLC-SPONSORED ADR,NYSE,14.34,14.47,14.34
TSEM,45.29,5061457252.142697,TOWER SEMICONDUCTOR LTD,NASDAQ,45.29,44.38,45.29
RWAYL,25.2705,411195209.8301371,RUNWAY GROWTH FINANCE CO - RWAY 7 1/2 07/28/27,NASDAQ,25.2705,25.1446,25.2705
BBDC,9.52,1002065011.574468,BARINGS BDC INC,NYSE,9.52,9.4,9.52
AMLX,7.68,684603503.5453316,AMYLYX PHARMACEUTICALS INC,NASDAQ,7.68,7.36,7.68
VCTR,64.7,4350187821.761777,VICTORY CAPITAL HOLDING - A,NASDAQ,64.7,65.6,64.7
CCIXU,10.75,386422749.99999994,CHURCHILL CAPITAL CORP IX,NASDAQ,10.75,10.75,10.75
FBP,22.03,3558782438.620358,FIRST BANCORP PUERTO RICO,NYSE,22.03,21.61,22.03
SPNT.PRB,25.53,2145236789.2032516,SIRIUSPOINT LTD - SPNT 8 PERP,NYSE,25.53,25.47,25.53
DPG,12.45,453130000.0,DUFF & PHELPS UTILITY & INC,NYSE,12.45,12.37,12.45
BLFBY,14.035,2561139186.0,BALFOUR BEATTY PL-UNSPON ADR,OTC,14.035,13.8,14.035
DIN,24.96,390019434.6327099,DINE BRANDS GLOBAL INC,NYSE,24.96,25.01,24.96
MSDL,19.25,1664490000.0,MORGAN STANLEY DIRECT LENDIN,NYSE,19.25,19.19,19.25
BZLEY,24.942,5415382955.0,BEAZLEY PLC   UNSPONSORED,OTC,24.942,24.942,24.942
FRVWY,16.6,1225999985.0,FRIEDRICH - UNSP ADR,OTC,16.6,16.6,16.6
PBF,28.65,3313294153.0322585,PBF ENERGY INC-CLASS A,NYSE,28.65,27.66,28.65
UPWK,12.92,1700141550.3922446,UPWORK INC,NASDAQ,12.92,13.31,12.92
BEPC,32.83,4756600942.011395,BROOKFIELD RENEWABLE CORP,NYSE,32.83,33.0,32.83
HNGE,47.64,3716679667.44,HINGE HEALTH INC-A,NYSE,47.64,47.0,47.64
SEMR,8.55,1266970249.9163878,SEMRUSH HOLDINGS INC-A,NYSE,8.55,8.91,8.55
FLYW,11.14,1354159925.6079104,FLYWIRE CORP-VOTING,NASDAQ,11.14,11.54,11.14
M,12.53,3402390066.894737,MACY'S INC,NYSE,12.53,12.58,12.53
CAAP,19.3,3147575650.040181,CORP AMERICA AIRPORTS SA,NYSE,19.3,19.87,19.3
LIND,12.86,703544264.4539326,LINDBLAD EXPEDITIONS HOLDING,NASDAQ,12.86,13.18,12.86
NSA,32.55,4331350545.0,NATIONAL STORAGE AFFILIATES,NYSE,32.55,32.0,32.55
RBCAA,74.17,1288684080.9668083,REPUBLIC BANCORP INC-CLASS A,NASDAQ,74.17,75.22,74.17
EXLS,42.29,6880344663.902969,EXLSERVICE HOLDINGS INC,NASDAQ,42.29,45.05,42.29
LNTH,81.31,5625500512.47465,LANTHEUS HOLDINGS INC,NASDAQ,81.31,83.27,81.31
LBTYK,10.26,3493654248.5317693,LIBERTY GLOBAL LTD-C,NASDAQ,10.26,10.43,10.26
RDN,33.84,4545866901.679907,RADIAN GROUP INC,NYSE,33.84,34.0,33.84
BZLYF,12.14,5415382955.0,BEAZLEY PLC,OTC,12.14,12.14,12.14
WVE,7.7,1197832513.9622643,WAVE LIFE SCIENCES LTD,NASDAQ,7.7,7.86,7.7
KMPR,61.07,3908169129.9064937,KEMPER CORP,NYSE,61.07,61.57,61.07
METCB,11.965,844519919.2711967,RAMACO RESOURCES INC-B,NASDAQ,11.965,10.38,11.965
HCSG,13.53,986589076.0397974,HEALTHCARE SERVICES GROUP,NASDAQ,13.53,13.82,13.53
MRP,29.87,4548418716.0,MILLROSE PROPERTIES,NYSE,29.87,29.35,29.87
VTLE,18.92,733492214.0776381,VITAL ENERGY INC,NYSE,18.92,18.53,18.92
SHO,9.11,1841434043.0,SUNSTONE HOTEL INVESTORS INC,NYSE,9.11,9.15,9.11
CYRB,5.0,479100000.0,CYBER APP SOLUTIONS CORP,OTC,5.0,5.0,5.0
FMCC,7.34,4771437391.6751,FREDDIE MAC,OTC,7.34,7.1,7.34
COMM,7.53,1630975668.664122,COMMSCOPE HOLDING CO INC,NASDAQ,7.53,7.885,7.53
BSRR,31.255,431905628.82987416,SIERRA BANCORP,NASDAQ,31.255,31.5,31.255
ILKAY,16.17,1707603048.0,ILUKA RESOURCES LTD-UNSP ADR,OTC,16.17,15.0,16.17
MDCKF,56.84,1057357231.0,CHAPTERS GROUP AG,OTC,56.84,56.14,56.84
XP,18.26,9621964207.977432,XP INC - CLASS A,NASDAQ,18.26,18.44,18.26
BBUC,29.8,3971961911.0,BROOKFIELD BUSINESS-CL A,NYSE,29.8,29.7,29.8
GCT,20.76,720396299.8586907,GIGACLOUD TECHNOLOGY INC - A,NASDAQ,20.76,21.03,20.76
KRUS,73.58,889871945.7337993,KURA SUSHI USA INC-CLASS A,NASDAQ,73.58,74.18,73.58
PFS,18.54,2422435454.7461414,PROVIDENT FINANCIAL SERVICES,NYSE,18.54,18.59,18.54
AMBZ,47.19,429430097.60444444,AMERICAN BUSINESS BANK,OTC,47.19,46.9,47.19
NBB,15.69,464730000.0,NUVEEN TAXABLE MUNICIPAL INC,NYSE,15.69,15.72,15.69
WPPGF,5.87,4675357112.0,WPP PLC,OTC,5.87,5.87,5.87
GAINN,25.02,520588437.02760065,GLADSTONE INVESTMENT COR - GAIN 5 05/01/26,NASDAQ,25.02,25.02,25.02
MIY,10.92,319480000.0,BLACKROCK MUNIYIELD MI QLTY,NYSE,10.92,10.95,10.92
SBFFY,27.13,3984603873.0,SBM OFFSHORE NV-UNSPON ADR,OTC,27.13,27.13,27.13
PMT.PRB,23.68,1143319478.0,PENNYMAC MTGE INVESTMENT - PMT 8 PERP,NYSE,23.68,23.82,23.68
WKC,29.2,1653515848.3316345,WORLD KINECT CORP,NYSE,29.2,29.31,29.2
ATS,29.51,3939547867.0,ATS CORP,NYSE,29.51,29.15,29.51
DK,26.56,1612916755.3775778,DELEK US HOLDINGS INC,NYSE,26.56,26.7,26.56
XERS,5.11,818392041.2732449,XERIS BIOPHARMA HOLDINGS INC,NASDAQ,5.11,5.24,5.11
GPCR,19.01,1087442978.0,STRUCTURE THERAPEUTICS INC,NASDAQ,19.01,18.94,19.01
ARCB,82.23,1884000603.6915426,ARCBEST CORP,NASDAQ,82.23,83.07,82.23
ASGN,48.62,2129555982.6769595,ASGN INC,NYSE,48.62,50.11,48.62
SLG,63.94,4827703162.0,SL GREEN REALTY CORP,NYSE,63.94,62.82,63.94
CIMN,25.29,1144925554.0,CHIMERA INVESTMENT CORP - CIM 9 05/15/29,NYSE,25.29,25.28,25.29
CTRRF,11.5,1729260000.0,CT REAL ESTATE INVESTMENT TR,OTC,11.5,11.5,11.5
GLASF,6.91,348799233.591,GLASS HOUSE BRANDS INC,OTC,6.91,6.22,6.91
SPLP,41.73,799155319.506829,STEEL PARTNERS HOLDINGS LP,OTC,41.73,40.0,41.73
CUSI,17.75,311672250.0,CUISINE SOLUTIONS INC,OTC,17.75,17.75,17.75
NPIFF,16.75,5991011804.0,NORTHLAND POWER INC,OTC,16.75,16.63,16.75
SILXY,13.5,945279687.0,SILEX SYSTEMS LIMITED-SP ADR,OTC,13.5,13.35,13.5
TREX,63.89,6850735852.281704,TREX COMPANY INC,NYSE,63.89,62.95,63.89
GDV.PRH,23.12,2362950000.0,GABELLI DVD & INC TR - GDV 5 3/8 PERP,NYSE,23.12,23.3356,23.12
SOR,43.75,361060000.0,SOURCE CAPITAL,NYSE,43.75,44.01,43.75
WTSHF,20.06,1708551661.0,WESTSHORE TERMINALS INVESTME,OTC,20.06,20.12,20.06
LPX,92.91,6465526685.196206,LOUISIANA-PACIFIC CORP,NYSE,92.91,95.1,92.91
APOG,43.94,946009269.6164695,APOGEE ENTERPRISES INC,NASDAQ,43.94,43.43,43.94
DJT,18.52,5131876935.501321,TRUMP MEDIA & TECHNOLOGY GRO,NASDAQ,18.52,18.81,18.52
CGAU,7.31,2034096838.0,CENTERRA GOLD INC,NYSE,7.31,7.25,7.31
BRC,69.01,3265249412.0223026,BRADY CORPORATION - CL A,NYSE,69.01,68.81,69.01
COLD,16.61,4715055046.0,AMERICOLD REALTY TRUST INC,NYSE,16.61,16.24,16.61
NAGE,11.3,890097166.2425785,NIAGEN BIOSCIENCE INC,NASDAQ,11.3,11.74,11.3
USAC,24.69,2903108657.7669787,USA COMPRESSION PARTNERS LP,NYSE,24.69,24.6,24.69
JTCPF,11.51,1434517185.0,JTC PLC,OTC,11.51,11.51,11.51
NPKI,8.54,721823696.512761,NPK INTERNATIONAL INC,NYSE,8.54,8.58,8.54
LEGN,38.96,7307792990.0,LEGEND BIOTECH CORP-ADR,NASDAQ,38.96,39.27,38.96
URGN,14.24,656570083.136612,UROGEN PHARMA LTD,NASDAQ,14.24,14.41,14.24
HL,6.32,3997799538.8115454,HECLA MINING CO,NYSE,6.32,6.02,6.32
SFSHF,9.7645,1489602155.0,SAFESTORE HOLDINGS PLC,OTC,9.7645,9.755,9.7645
EDNMY,15.0,6477894564.0,EDENRED SA-UNSP ADR,OTC,15.0,15.35,15.0
WK,67.14,3741965601.706286,WORKIVA INC,NYSE,67.14,69.82,67.14
CRGY,9.25,2943774484.3918195,CRESCENT ENERGY INC-A,NYSE,9.25,9.26,9.25
LBRT,12.47,2019569125.7885077,LIBERTY ENERGY INC,NYSE,12.47,12.34,12.47
EFSCP,20.74,2111441280.6040113,ENTERPRISE FINANCIAL SER - EFSC 5 PERP,NASDAQ,20.74,20.45,20.74
ESRT,8.2,1388327007.0,EMPIRE STATE REALTY TRUST-A,NYSE,8.2,8.12,8.2
LINC,22.65,715577072.2689075,LINCOLN EDUCATIONAL SERVICES,NASDAQ,22.65,22.63,22.65
BMEZ,14.42,905650000.0,BLACKROCK HLTH SCI TRM TR II,NYSE,14.42,14.52,14.42
ACMR,28.56,1823970167.9424458,ACM RESEARCH INC-CLASS A,NASDAQ,28.56,28.82,28.56
GOODO,20.25,656507178.0,GLADSTONE COMMER - GOOD 6 PERP,NASDAQ,20.25,20.245,20.25
XPOF,10.4,504556025.14506775,XPONENTIAL FITNESS INC-A,NYSE,10.4,10.19,10.4
SEPN,11.73,522669319.96489733,SEPTERNA INC,NASDAQ,11.73,11.62,11.73
ZLNDY,16.685,7489674220.0,ZALANDO SE - UNSPONSORED ADR,OTC,16.685,16.76,16.685
GTX,11.28,2284030245.3263702,GARRETT MOTION INC,NASDAQ,11.28,11.41,11.28
KFII,10.175,347601504.25,K&F GROWTH ACQUISITION COR-A,NASDAQ,10.175,10.17,10.175
THNPF,41.26,6540408697.0,TECHNIP ENERGIES NV,OTC,41.26,41.26,41.26
PMT,12.59,1143319478.0,PENNYMAC MORTGAGE INVESTMENT,NYSE,12.59,12.66,12.59
NRDXF,21.234,4565856386.0,NORDEX SE,OTC,21.234,21.5,21.234
EVTZF,9.25,911639218.0,EVERTZ TECHNOLOGIES LTD,OTC,9.25,9.2,9.25
ASB,25.54,4234777105.081499,ASSOCIATED BANC-CORP,NYSE,25.54,25.7,25.54
DGICA,18.28,652741159.2832617,DONEGAL GROUP INC-CL A,NASDAQ,18.28,18.61,18.28
LFMD,11.26,511740035.312709,LIFEMD INC,NASDAQ,11.26,11.9,11.26
HLFFF,10.4,1469841878.0,HELLOFRESH SE,OTC,10.4,10.4,10.4
STEW,17.62,1700260000.0,SRH TOTAL RETURN FUND INC,NYSE,17.62,17.61,17.62
OMF,58.9,7007262232.354122,ONEMAIN HOLDINGS INC,NYSE,58.9,59.48,58.9
BUR,14.18,2363066277.0,BURFORD CAPITAL LTD,NYSE,14.18,14.41,14.18
MLR,45.03,516011308.42361724,MILLER INDUSTRIES INC/TENN,NYSE,45.03,45.35,45.03
CNMD,51.27,1586286875.6309502,CONMED CORP,NYSE,51.27,53.43,51.27
BACQ,10.295,347542038.235,BLEICHROEDER ACQUISITION COR,NASDAQ,10.295,10.3,10.295
SDM,16.5,326050000.0,SMART DIGITAL GROUP LTD,NASDAQ,16.5,13.32,16.5
GES,12.83,667371934.7133131,GUESS? INC,NYSE,12.83,13.04,12.83
CUB,10.485,321540003.49499995,LIONHEART HOLDINGS - CL A,NASDAQ,10.485,10.53,10.485
EPR.PRC,26.45,4547374640.0,EPR PROPERTIES - EPR 5 3/4 PERP,NYSE,26.45,26.24,26.45
DNLI,14.52,2109411796.5420196,DENALI THERAPEUTICS INC,NASDAQ,14.52,15.05,14.52
DFIN,64.32,1777729957.3186812,DONNELLEY FINANCIAL SOLUTION,NYSE,64.32,64.95,64.32
RGR,35.65,590184416.2377759,STURM RUGER & CO INC,NYSE,35.65,35.56,35.65
GRAF.U,10.56,300725000.0,GRAF GLOBAL CORP,AMEX,10.56,10.55,10.56
DRVN,17.63,2896174537.5476584,DRIVEN BRANDS HOLDINGS INC,NASDAQ,17.63,18.1,17.63
